code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,TMA1,TMA2,TMA3,TMA4,TMA5,TMA6
DDD,2013J,588178,M,South West Region,A Level or Equivalent,30-40%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,588208,F,South East Region,A Level or Equivalent,40-50%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,588219,M,South East Region,Lower Than A Level,50-60%,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,588293,M,West Midlands Region,Lower Than A Level,20-30%,35-55,0,60,FALSE,Pass,Pass,Fail,Pass,Pass,Pass,Pass
DDD,2013J,588352,F,Scotland,HE Qualification,80-90%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,588430,M,North Region,Lower Than A Level,60-70%,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,588460,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,90,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2013J,588482,M,North Region,A Level or Equivalent,30-40%,0-35,0,60,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,588493,M,Scotland,HE Qualification,90-100%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,588540,F,Yorkshire Region,A Level or Equivalent,80-90%,35-55,0,60,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,588556,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Pass
DDD,2013J,588566,M,East Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,588707,F,Wales,A Level or Equivalent,60-70%,0-35,0,150,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,588824,F,Scotland,HE Qualification,20-30%,0-35,0,60,TRUE,Pass,Pass,Pass,Pass,Pass,Fail,Pass
DDD,2013J,588850,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,589019,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,589171,F,Scotland,Lower Than A Level,50-60%,0-35,0,60,FALSE,Fail,Pass,Pass,Fail,Fail,Fail,Fail
DDD,2013J,589220,F,South East Region,HE Qualification,60-70%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,589458,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,589503,F,North Region,Lower Than A Level,NA,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,589531,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,120,TRUE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,589557,F,Wales,A Level or Equivalent,50-60%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,589584,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2013J,589723,F,South Region,A Level or Equivalent,60-70%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Fail,Pass,Pass
DDD,2013J,589875,M,South Region,Lower Than A Level,80-90%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,589932,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,90,FALSE,Fail,Pass,Fail,Fail,Fail,Fail,Fail
DDD,2013J,589956,M,South Region,Lower Than A Level,NA,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,590370,M,Ireland,Lower Than A Level,NA,35-55,0,60,FALSE,Fail,Pass,Fail,Fail,Fail,Fail,Fail
DDD,2013J,590392,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,TRUE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,590397,F,Ireland,A Level or Equivalent,NA,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Fail,Pass,Pass
DDD,2013J,590402,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,60,FALSE,Fail,Fail,Fail,Fail,Fail,Fail,Fail
DDD,2013J,590443,F,South West Region,A Level or Equivalent,30-40%,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,590482,M,North Region,HE Qualification,NA,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Fail,Fail,Fail
DDD,2013J,590676,M,South East Region,No Formal quals,20-30%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,590762,M,Scotland,A Level or Equivalent,30-40%,0-35,0,120,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,590789,F,North Region,HE Qualification,NA,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,590918,M,North Western Region,Lower Than A Level,20-30%,0-35,0,120,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Pass
DDD,2013J,590921,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,90,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,591071,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,591193,M,South Region,Lower Than A Level,90-100%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,591202,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Fail,Pass,Fail
DDD,2013J,591210,F,North Western Region,A Level or Equivalent,80-90%,35-55,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,591230,M,London Region,HE Qualification,20-30%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,591593,M,South East Region,Lower Than A Level,50-60%,0-35,0,60,TRUE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,591694,F,Scotland,HE Qualification,0-10%,0-35,0,60,FALSE,Fail,Pass,Fail,Fail,Fail,Fail,Fail
DDD,2013J,591891,M,South East Region,A Level or Equivalent,50-60%,35-55,0,60,TRUE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,592093,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,592189,M,Wales,HE Qualification,50-60%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,592252,M,South East Region,A Level or Equivalent,80-90%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2013J,592284,F,North Western Region,A Level or Equivalent,10-20,0-35,0,120,TRUE,Fail,Fail,Fail,Fail,Fail,Fail,Fail
DDD,2013J,592315,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,120,TRUE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,592382,M,Ireland,Lower Than A Level,NA,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,592494,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2013J,592577,M,South Region,A Level or Equivalent,NA,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,592625,M,Wales,A Level or Equivalent,40-50%,0-35,0,60,FALSE,Distinction,Pass,Pass,Fail,Fail,Pass,Pass
DDD,2013J,592709,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,60,FALSE,Fail,Pass,Pass,Pass,Fail,Fail,Fail
DDD,2013J,592950,F,South East Region,A Level or Equivalent,60-70%,35-55,0,60,TRUE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,593103,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,593303,M,Scotland,Lower Than A Level,10-20,0-35,0,60,FALSE,Fail,Pass,Fail,Fail,Fail,Fail,Fail
DDD,2013J,593338,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,593654,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,593903,M,South Region,A Level or Equivalent,70-80%,0-35,0,120,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2013J,593973,M,South Region,Lower Than A Level,90-100%,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,594011,F,London Region,A Level or Equivalent,50-60%,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,594052,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2013J,594086,M,Wales,A Level or Equivalent,20-30%,0-35,0,120,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,594201,F,North Region,No Formal quals,NA,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,594419,F,North Western Region,Lower Than A Level,40-50%,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Fail,Fail,Fail
DDD,2013J,594507,M,South Region,Lower Than A Level,50-60%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,594869,F,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,594925,F,Ireland,Lower Than A Level,20-30%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2013J,594963,F,Wales,A Level or Equivalent,80-90%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,595079,F,Scotland,A Level or Equivalent,40-50%,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Fail,Fail,Fail
DDD,2013J,595319,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,595495,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,TRUE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,595601,F,Wales,A Level or Equivalent,10-20,0-35,0,60,FALSE,Fail,Pass,Pass,Fail,Pass,Pass,Fail
DDD,2013J,595659,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,595685,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,595687,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Fail,Pass,Fail
DDD,2013J,595940,F,Wales,HE Qualification,40-50%,0-35,0,120,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,595986,M,South West Region,A Level or Equivalent,80-90%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,595988,F,London Region,A Level or Equivalent,10-20,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,596093,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,596104,F,South West Region,Lower Than A Level,70-80%,35-55,0,60,FALSE,Fail,Pass,Pass,Pass,Fail,Pass,Fail
DDD,2013J,596204,M,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,596270,F,Scotland,HE Qualification,60-70%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,596306,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,596441,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2013J,596570,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Pass
DDD,2013J,596589,M,Scotland,Lower Than A Level,50-60%,0-35,0,90,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,596731,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,596845,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,596846,M,South West Region,A Level or Equivalent,50-60%,0-35,0,90,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,597235,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,120,FALSE,Fail,Pass,Pass,Pass,Fail,Fail,Pass
DDD,2013J,597243,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,FALSE,Pass,Fail,Pass,Pass,Pass,Pass,Fail
DDD,2013J,597365,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,597403,M,North Western Region,A Level or Equivalent,10-20,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,597428,M,Scotland,HE Qualification,20-30%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,597433,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,597560,M,East Midlands Region,Lower Than A Level,60-70%,35-55,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Pass
DDD,2013J,597571,M,South Region,Lower Than A Level,60-70%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,597602,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,597726,M,London Region,No Formal quals,20-30%,0-35,0,60,FALSE,Fail,Fail,Fail,Fail,Fail,Fail,Fail
DDD,2013J,597755,M,Wales,A Level or Equivalent,70-80%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,597770,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,130,TRUE,Pass,Pass,Pass,Pass,Fail,Pass,Fail
DDD,2013J,597871,M,East Anglian Region,HE Qualification,90-100%,55<=,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,597938,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,597968,M,South East Region,A Level or Equivalent,80-90%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,598052,M,South East Region,HE Qualification,40-50%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,598064,M,Scotland,A Level or Equivalent,90-100%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,598246,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,598501,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,598516,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,598637,F,North Western Region,HE Qualification,50-60%,0-35,0,60,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,598664,M,London Region,HE Qualification,50-60%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,598665,M,South Region,Lower Than A Level,90-100%,35-55,0,60,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,598842,M,North Western Region,Lower Than A Level,20-30%,0-35,0,120,FALSE,Fail,Pass,Pass,Pass,Fail,Fail,Fail
DDD,2013J,598860,F,London Region,Lower Than A Level,20-30%,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,598989,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,599049,F,North Region,Lower Than A Level,60-70%,35-55,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,599068,M,East Midlands Region,HE Qualification,70-80%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,599109,M,South East Region,A Level or Equivalent,70-80%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,599146,M,South East Region,Lower Than A Level,60-70%,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,599169,M,Scotland,A Level or Equivalent,60-70%,0-35,0,60,TRUE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,599177,M,South Region,Lower Than A Level,30-40%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Pass
DDD,2013J,599206,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,FALSE,Fail,Pass,Fail,Fail,Fail,Fail,Fail
DDD,2013J,599314,M,South West Region,Lower Than A Level,20-30%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,599425,M,North Western Region,HE Qualification,10-20,0-35,0,150,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,599577,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,599585,M,Wales,HE Qualification,30-40%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,599725,F,North Western Region,A Level or Equivalent,90-100%,0-35,0,120,TRUE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,599737,F,Scotland,HE Qualification,60-70%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2013J,599854,F,South Region,A Level or Equivalent,70-80%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,599947,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,600067,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,600242,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,600365,M,West Midlands Region,Lower Than A Level,70-80%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Fail,Fail,Fail
DDD,2013J,600478,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,600635,F,South Region,A Level or Equivalent,60-70%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Fail,Fail,Fail
DDD,2013J,600671,M,South Region,Lower Than A Level,60-70%,0-35,0,120,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,600686,M,South Region,HE Qualification,80-90%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,600796,F,Ireland,Lower Than A Level,80-90%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,600817,F,North Region,Lower Than A Level,NA,0-35,0,60,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,601048,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2013J,601088,F,South West Region,Lower Than A Level,30-40%,0-35,0,90,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2013J,601092,M,West Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,601133,M,South East Region,A Level or Equivalent,70-80%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Fail,Fail,Fail
DDD,2013J,601230,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,601234,M,North Western Region,A Level or Equivalent,40-50%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,601263,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,601293,F,London Region,A Level or Equivalent,10-20,0-35,0,90,TRUE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,601310,M,Ireland,Lower Than A Level,40-50%,0-35,0,60,FALSE,Fail,Fail,Fail,Fail,Fail,Fail,Fail
DDD,2013J,601380,F,London Region,A Level or Equivalent,70-80%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2013J,601467,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,90,FALSE,Fail,Pass,Pass,Pass,Fail,Pass,Pass
DDD,2013J,601566,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,601579,F,South East Region,A Level or Equivalent,80-90%,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,601857,F,South Region,Lower Than A Level,60-70%,0-35,0,150,TRUE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,602302,F,North Region,Lower Than A Level,NA,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Fail,Pass,Pass
DDD,2013J,602356,F,Wales,A Level or Equivalent,90-100%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,602404,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,TRUE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,602595,F,South Region,A Level or Equivalent,60-70%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,602725,M,North Western Region,Lower Than A Level,80-90%,0-35,0,120,FALSE,Fail,Pass,Fail,Fail,Pass,Fail,Fail
DDD,2013J,602729,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,602783,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,602856,F,East Anglian Region,HE Qualification,50-60%,0-35,0,60,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,602902,F,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,603034,M,South East Region,HE Qualification,70-80%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,603049,M,Scotland,HE Qualification,30-40%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2013J,603325,F,South East Region,A Level or Equivalent,30-40%,0-35,0,60,TRUE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,603410,M,London Region,A Level or Equivalent,20-30%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2013J,603431,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,TRUE,Pass,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2013J,603469,F,Wales,HE Qualification,60-70%,0-35,0,180,FALSE,Fail,Pass,Pass,Pass,Fail,Fail,Fail
DDD,2013J,603498,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,90,FALSE,Fail,Pass,Fail,Fail,Fail,Fail,Fail
DDD,2013J,603513,F,South East Region,HE Qualification,30-40%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,603730,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,120,FALSE,Fail,Pass,Fail,Fail,Fail,Fail,Fail
DDD,2013J,604055,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,604072,F,South Region,A Level or Equivalent,60-70%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Pass
DDD,2013J,604156,M,London Region,A Level or Equivalent,20-30%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,604281,F,London Region,HE Qualification,20-30%,0-35,0,60,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,604317,M,North Western Region,HE Qualification,90-100%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,604462,M,North Western Region,Lower Than A Level,20-30%,0-35,0,90,FALSE,Fail,Fail,Pass,Pass,Pass,Fail,Pass
DDD,2013J,604559,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,90,FALSE,Fail,Pass,Pass,Fail,Fail,Fail,Fail
DDD,2013J,604627,M,South East Region,A Level or Equivalent,50-60%,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,604723,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Pass
DDD,2013J,604854,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,605070,M,North Region,A Level or Equivalent,NA,0-35,0,120,FALSE,Fail,Pass,Fail,Fail,Fail,Fail,Fail
DDD,2013J,605105,M,North Western Region,Lower Than A Level,20-30%,0-35,0,90,TRUE,Fail,Pass,Fail,Fail,Pass,Pass,Fail
DDD,2013J,605118,F,North Western Region,Lower Than A Level,40-50%,35-55,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Fail
