code_module,code_presentation,id_student,week_-4_homepage,week_-4_resource,week_-4_subpage,week_-4_oucontent,week_-4_url,week_-4_glossary,week_-3_homepage,week_-3_oucontent,week_-3_resource,week_-3_subpage,week_-3_url,week_-3_externalquiz,week_-3_glossary,week_-3_forumng,week_-3_oucollaborate,week_-3_ouwiki,week_-2_forumng,week_-2_homepage,week_-2_subpage,week_-2_url,week_-2_externalquiz,week_-2_oucontent,week_-2_oucollaborate,week_-2_resource,week_-2_ouwiki,week_-2_glossary,week_-1_forumng,week_-1_homepage,week_-1_oucollaborate,week_-1_oucontent,week_-1_subpage,week_-1_url,week_-1_resource,week_-1_externalquiz,week_-1_ouwiki,week_-1_glossary,week_0_externalquiz,week_0_forumng,week_0_homepage,week_0_oucollaborate,week_0_oucontent,week_0_ouwiki,week_0_resource,week_0_subpage,week_0_url,week_0_glossary,week_1_forumng,week_1_homepage,week_1_oucollaborate,week_1_oucontent,week_1_resource,week_1_subpage,week_1_url,week_1_externalquiz,week_1_ouwiki,week_1_glossary,week_2_homepage,week_2_oucontent,week_2_url,week_2_forumng,week_2_resource,week_2_subpage,week_2_externalquiz,week_2_ouwiki,week_2_oucollaborate,week_2_glossary,week_3_externalquiz,week_3_homepage,week_3_oucontent,week_3_resource,week_3_subpage,week_3_url,week_3_forumng,week_3_ouwiki,week_3_glossary,week_3_oucollaborate,week_4_externalquiz,week_4_homepage,week_4_oucontent,week_4_resource,week_4_subpage,week_4_url,week_4_forumng,week_4_ouwiki,week_4_glossary,week_4_oucollaborate,week_5_homepage,week_5_oucollaborate,week_5_oucontent,week_5_resource,week_5_subpage,week_5_url,week_5_forumng,week_5_ouwiki,week_5_externalquiz,week_5_glossary,week_6_forumng,week_6_homepage,week_6_oucollaborate,week_6_oucontent,week_6_ouwiki,week_6_subpage,week_6_resource,week_6_url,week_6_externalquiz,week_6_glossary,week_7_homepage,week_7_oucontent,week_7_resource,week_7_subpage,week_7_forumng,week_7_oucollaborate,week_7_url,week_7_ouwiki,week_7_externalquiz,week_7_glossary,week_8_homepage,week_8_subpage,week_8_forumng,week_8_oucontent,week_8_ouwiki,week_8_resource,week_8_url,week_8_externalquiz,week_8_glossary,week_8_oucollaborate,week_9_homepage,week_9_forumng,week_9_oucontent,week_9_url,week_9_externalquiz,week_9_subpage,week_9_resource,week_9_oucollaborate,week_9_glossary,week_9_ouwiki,week_10_externalquiz,week_10_homepage,week_10_oucontent,week_10_resource,week_10_subpage,week_10_url,week_10_forumng,week_10_oucollaborate,week_10_glossary,week_10_ouwiki,week_11_homepage,week_11_resource,week_11_subpage,week_11_forumng,week_11_oucontent,week_11_url,week_11_externalquiz,week_11_oucollaborate,week_11_ouwiki,week_11_glossary,week_12_externalquiz,week_12_homepage,week_12_oucontent,week_12_resource,week_12_subpage,week_12_url,week_12_forumng,week_12_oucollaborate,week_12_glossary,week_12_ouwiki,week_13_forumng,week_13_homepage,week_13_resource,week_13_subpage,week_13_url,week_13_oucontent,week_13_externalquiz,week_13_oucollaborate,week_13_ouwiki,week_13_glossary,week_14_homepage,week_14_oucontent,week_14_resource,week_14_forumng,week_14_subpage,week_14_url,week_14_externalquiz,week_14_oucollaborate,week_14_ouwiki,week_14_glossary,week_15_homepage,week_15_resource,week_15_subpage,week_15_forumng,week_15_oucontent,week_15_url,week_15_ouwiki,week_15_oucollaborate,week_15_externalquiz,week_15_glossary,week_16_homepage,week_16_subpage,week_16_url,week_16_forumng,week_16_oucollaborate,week_16_resource,week_16_oucontent,week_16_externalquiz,week_16_ouwiki,week_16_glossary,week_17_homepage,week_17_forumng,week_17_subpage,week_17_url,week_17_oucontent,week_17_resource,week_17_ouwiki,week_17_externalquiz,week_17_oucollaborate,week_17_glossary,week_18_homepage,week_18_oucontent,week_18_resource,week_18_subpage,week_18_forumng,week_18_glossary,week_18_ouwiki,week_18_url,week_18_externalquiz,week_18_oucollaborate,week_19_forumng,week_19_homepage,week_19_subpage,week_19_glossary,week_19_oucontent,week_19_ouwiki,week_19_resource,week_19_url,week_19_externalquiz,week_19_oucollaborate,week_20_homepage,week_20_oucontent,week_20_resource,week_20_forumng,week_20_ouwiki,week_20_subpage,week_20_url,week_20_externalquiz,week_20_glossary,week_20_oucollaborate,week_21_homepage,week_21_forumng,week_21_ouwiki,week_21_resource,week_21_subpage,week_21_externalquiz,week_21_oucontent,week_21_url,week_21_glossary,week_21_oucollaborate,week_22_forumng,week_22_homepage,week_22_ouwiki,week_22_resource,week_22_subpage,week_22_url,week_22_oucontent,week_22_oucollaborate,week_22_externalquiz,week_22_glossary,week_23_forumng,week_23_homepage,week_23_resource,week_23_subpage,week_23_ouwiki,week_23_oucontent,week_23_url,week_23_externalquiz,week_23_oucollaborate,week_23_glossary,week_24_homepage,week_24_oucontent,week_24_subpage,week_24_forumng,week_24_externalquiz,week_24_resource,week_24_url,week_24_ouwiki,week_24_glossary,week_24_oucollaborate,week_25_homepage,week_25_oucontent,week_25_subpage,week_25_url,week_25_forumng,week_25_resource,week_25_glossary,week_25_ouwiki,week_25_oucollaborate,week_25_externalquiz,week_26_homepage,week_26_forumng,week_26_resource,week_26_subpage,week_26_url,week_26_externalquiz,week_26_oucontent,week_26_ouwiki,week_26_glossary,week_26_oucollaborate,week_27_homepage,week_27_resource,week_27_subpage,week_27_oucontent,week_27_forumng,week_27_url,week_27_externalquiz,week_27_ouwiki,week_27_oucollaborate,week_27_glossary,week_28_homepage,week_28_oucontent,week_28_resource,week_28_subpage,week_28_forumng,week_28_url,week_28_oucollaborate,week_28_externalquiz,week_28_ouwiki,week_28_glossary,week_29_homepage,week_29_resource,week_29_subpage,week_29_url,week_29_oucontent,week_29_forumng,week_29_externalquiz,week_29_oucollaborate,week_29_ouwiki,week_29_glossary,week_30_homepage,week_30_resource,week_30_subpage,week_30_forumng,week_30_externalquiz,week_30_oucollaborate,week_30_url,week_30_oucontent,week_30_glossary,week_30_ouwiki,week_31_homepage,week_31_resource,week_31_subpage,week_31_externalquiz,week_31_forumng,week_31_url,week_31_oucollaborate,week_31_oucontent,week_31_glossary,week_31_ouwiki,week_32_externalquiz,week_32_forumng,week_32_homepage,week_32_resource,week_32_subpage,week_32_oucollaborate,week_32_url,week_32_glossary,week_32_oucontent,week_32_ouwiki,week_33_externalquiz,week_33_homepage,week_33_subpage,week_33_forumng,week_33_oucontent,week_33_resource,week_33_oucollaborate,week_33_url,week_33_ouwiki,week_33_glossary,week_34_homepage,week_34_oucollaborate,week_34_resource,week_34_subpage,week_34_forumng,week_34_url,week_34_externalquiz,week_34_oucontent,week_34_ouwiki,week_34_glossary,week_35_forumng,week_35_homepage,week_35_url,week_35_resource,week_35_subpage,week_35_oucontent,week_35_externalquiz,week_35_oucollaborate,week_35_glossary,week_36_homepage,week_36_forumng,week_36_subpage,week_36_url,week_36_externalquiz,week_36_resource,week_36_oucontent,week_36_oucollaborate,week_36_ouwiki,week_36_glossary,week_37_homepage,week_37_resource,week_37_subpage,week_37_forumng,week_37_url,week_37_externalquiz,week_37_oucontent,week_37_ouwiki,week_37_oucollaborate
DDD,2013J,591230,0,0,0,0,0,0,22,34,4,21,5,3,0,0,0,0,0,29,30,5,0,26,1,9,0,0,0,0,0,0,0,0,0,0,0,0,2,35,40,1,9,7,4,20,2,0,10,29,4,16,0,4,2,0,12,0,28,33,4,18,2,21,1,9,0,0,1,22,28,4,2,2,9,9,0,0,0,23,12,0,6,5,29,10,0,0,18,3,10,3,8,3,3,5,0,0,11,15,1,0,0,0,0,0,0,0,12,3,3,2,6,1,1,0,1,0,2,0,0,5,0,0,1,0,0,0,7,1,0,0,1,2,0,2,0,0,0,2,0,0,4,3,0,0,0,0,14,1,9,1,22,2,0,1,0,0,1,13,26,5,1,0,0,0,0,0,0,9,2,0,0,1,0,0,0,0,6,0,1,0,3,1,0,0,0,0,4,1,4,0,3,1,0,0,0,0,9,4,0,3,0,1,5,0,0,0,10,1,3,0,7,5,0,0,0,0,14,0,2,7,7,0,1,2,0,0,26,30,12,0,0,21,3,3,0,2,6,0,0,7,16,0,0,0,0,0,10,16,20,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,8,8,0,0,46,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,6,5,17,3,11,0,1,0,0,0,5,20,22,0,30,13,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,591593,0,0,0,0,0,0,6,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,0,7,17,0,2,1,0,0,1,6,12,3,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,0,6,9,0,0,1,3,0,0,0,0,0,9,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,12,2,6,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,14,66,8,0,0,0,0,0,0,0,5,2,0,1,0,0,0,1,0,0,6,0,16,0,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,25,0,0,0,7,0,0,0,20,0,0,0,0,0,12,13,1,0,6,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,55,0,1,3,0,22,0,0,0,0,9,0,0,0,0,19,1,0,0,12,10,1,0,0,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,5,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,5,0,0,0,30,0,0,0,0,0,9,3,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,591891,0,0,0,0,0,0,24,43,2,19,2,2,0,0,0,0,0,12,14,0,1,15,0,3,0,0,15,7,0,7,18,5,0,0,0,0,0,15,7,2,0,1,1,4,1,0,12,8,0,11,1,3,0,0,0,0,9,8,3,17,8,26,0,0,0,0,1,11,3,2,21,1,20,12,0,0,1,12,36,5,7,0,18,19,0,0,8,0,13,5,2,0,14,4,0,0,12,8,0,28,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,9,16,20,8,0,0,0,5,0,0,5,5,3,0,0,8,2,0,0,0,0,3,14,0,0,0,0,0,0,0,1,0,1,0,7,0,0,0,0,0,0,7,8,3,16,0,0,0,0,0,14,5,0,0,0,2,0,1,0,0,2,14,0,0,0,0,0,0,0,0,5,1,5,0,16,0,0,0,0,0,15,3,0,9,0,3,21,0,0,0,24,31,12,0,17,5,25,0,0,0,34,4,2,11,42,0,105,0,0,0,34,35,0,0,12,45,0,0,1,7,7,7,1,2,0,3,0,0,0,0,19,13,20,0,6,1,14,1,0,0,11,17,0,1,17,2,12,2,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,14,8,2,0,0,0,18,0,0,0,8,0,0,11,11,0,0,0,0,0,9,1,0,2,9,0,1,0,0,0,9,0,0,0,11,0,0,2,0,0,9,10,17,10,0,2,0,0,0,0,40,2,4,0,49,0,1,27,0,0,9,38,17,0,25,2,0,0,0,0,0,8,2,28,0,1,0,0,0,0,28,0,0,0,18,0,0,0,0,0,12,11,0,0,0,0,0,0,0,6,16,0,0,0,0,0,0,0,0,7,0,0,12,0,0,0,0,0
DDD,2013J,592093,0,0,0,0,0,0,26,18,4,21,5,2,0,0,0,0,0,10,14,0,2,4,0,0,0,0,42,23,0,1,0,0,0,0,0,0,1,46,29,2,11,2,4,17,1,0,44,42,0,0,0,5,2,2,16,0,26,0,0,19,0,1,0,16,0,0,0,41,12,1,13,0,28,0,0,0,0,25,0,0,0,0,16,2,0,0,5,0,0,0,0,0,15,0,0,0,9,6,0,0,0,0,0,0,0,0,25,3,9,11,15,0,0,23,0,0,9,0,1,0,0,0,0,1,0,0,12,0,0,0,1,4,0,0,0,0,0,1,2,0,1,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,7,0,0,2,1,2,0,0,0,2,8,3,6,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,15,10,2,25,7,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,14,0,0,7,0,5,0,0,0,0,8,10,2,0,0,0,0,0,0,0,6,7,0,1,17,0,0,0,0,0,6,10,2,8,0,0,0,0,0,0,14,2,7,10,0,1,0,3,0,0,14,0,4,0,3,1,0,14,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,4,1,7,3,0,0,0,0,0,14,2,29,0,6,3,0,0,0,0,4,1,5,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6,5,5,0,4,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,592284,0,0,0,0,0,0,5,0,0,3,1,1,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,2,9,14,1,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,592315,0,0,0,0,0,0,16,8,2,18,0,0,0,0,0,0,5,12,9,0,1,3,0,1,0,0,12,30,0,4,18,0,1,9,0,0,0,3,21,0,7,0,1,4,0,0,16,22,1,16,0,6,0,0,0,0,41,17,3,23,7,18,1,71,0,0,0,13,11,2,5,1,2,0,0,0,1,24,8,6,20,0,11,6,0,0,21,0,14,5,7,1,0,0,5,0,0,14,0,19,0,0,4,0,0,0,11,12,0,6,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,18,0,1,1,2,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,25,0,0,0,0,0,3,10,14,1,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,2,0,3,0,0,0,0,0,0,9,1,16,2,5,1,0,0,0,0,5,0,0,0,0,1,12,0,0,0,6,0,0,0,28,2,0,0,0,0,6,3,0,2,6,0,1,1,0,0,31,18,5,0,0,20,3,0,0,0,2,0,0,0,0,0,0,0,0,0,7,5,2,1,10,0,0,0,0,0,9,5,0,0,1,0,12,0,0,0,0,5,1,0,0,12,0,0,0,0,9,3,4,2,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5,2,4,0,0,0,0,0,0,14,1,10,0,52,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,592382,0,0,0,0,0,0,4,5,1,5,0,1,0,0,0,0,6,9,0,3,0,1,0,0,0,0,14,25,0,3,12,1,7,2,0,0,1,26,32,1,15,16,9,49,1,0,28,25,7,14,8,36,1,2,7,0,32,6,9,17,6,49,6,8,0,0,2,31,6,7,43,3,16,6,0,0,0,12,4,0,4,0,15,2,1,0,8,0,3,0,0,2,7,0,0,0,41,29,1,2,0,32,1,7,2,0,19,4,0,2,48,0,0,0,1,0,5,1,15,0,0,0,0,0,0,0,35,38,19,0,1,28,21,3,0,0,1,3,0,0,3,0,2,0,0,0,4,1,8,5,2,1,0,0,0,0,2,16,19,11,21,3,4,0,0,0,5,6,2,7,1,3,0,0,0,0,11,2,0,14,4,2,0,0,0,0,30,6,39,13,5,10,0,0,0,0,14,11,5,15,1,0,0,0,0,0,32,35,44,9,8,10,4,0,1,0,27,0,4,24,41,0,13,2,0,2,42,41,35,0,3,17,2,3,2,0,57,3,2,78,9,12,9,1,0,0,32,59,1,1,20,0,0,10,0,0,20,25,0,2,26,9,6,0,0,0,18,18,0,9,0,0,7,0,0,0,16,0,9,13,0,0,7,0,3,1,15,0,16,4,3,7,0,0,0,0,12,2,1,20,5,0,4,0,0,0,6,1,11,4,1,3,0,0,0,0,20,1,7,37,24,1,0,0,0,0,18,1,13,0,0,31,3,3,0,0,22,0,26,80,5,4,7,0,0,0,17,3,31,1,50,2,8,0,0,0,0,119,8,4,17,0,0,1,0,0,0,16,16,39,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
DDD,2013J,592494,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,16,3,2,0,0,0,0,0,0,1,0,8,0,0,4,0,0,13,25,2,3,1,4,2,1,0,0,24,26,1,21,1,6,0,0,0,0,0,15,12,4,0,0,20,6,0,0,0,23,0,1,1,0,26,16,0,1,5,0,0,0,0,0,13,0,0,0,24,15,0,6,0,2,1,0,0,0,19,39,4,2,7,0,0,5,0,0,2,0,2,0,0,0,0,0,0,0,14,5,20,0,0,5,1,0,0,0,0,15,5,1,2,0,9,0,0,0,7,1,1,4,12,0,0,0,0,0,0,7,0,1,0,0,3,0,0,0,2,9,0,4,2,3,0,0,0,0,14,13,1,15,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,8,0,0,7,0,0,3,0,0,0,2,4,0,0,0,0,0,0,0,0,9,6,1,2,16,0,2,1,0,0,11,8,0,0,0,26,0,0,0,0,8,0,1,24,18,3,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,3,1,16,2,0,0,0,0,2,6,0,0,0,0,0,0,0,0,12,4,9,1,10,0,0,0,0,0,9,0,0,0,15,0,0,0,0,0,8,0,0,0,0,13,0,1,0,0,14,19,19,77,0,3,1,0,0,0,5,1,16,4,22,0,1,0,0,0,2,43,4,7,11,0,0,0,0,0,0,9,10,22,0,11,0,0,0,0,4,0,0,1,4,0,0,0,0,0,1,3,0,1,2,0,0,0,0,5,2,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0
DDD,2013J,592577,0,0,0,0,0,0,39,24,5,24,4,1,0,0,4,0,29,38,19,1,4,1,2,1,0,0,11,37,0,13,17,3,4,0,0,0,1,16,57,0,19,10,1,7,3,0,67,101,4,2,7,22,5,0,9,0,63,13,1,19,5,7,3,11,0,0,3,70,2,1,5,1,19,14,0,0,0,47,2,1,10,2,31,16,1,0,35,0,0,0,0,1,24,0,0,0,77,84,1,12,4,10,7,0,2,0,25,0,0,3,11,0,1,0,0,0,27,0,8,0,0,0,0,0,0,1,57,15,17,2,2,13,17,0,7,0,0,15,0,0,4,0,0,0,11,0,5,0,0,11,0,0,0,0,0,0,0,21,2,1,8,1,6,0,5,0,14,88,0,1,0,4,1,0,0,0,92,0,1,23,25,3,1,0,0,19,55,0,9,13,0,1,0,1,0,10,42,10,1,23,0,5,2,0,0,8,59,24,22,0,6,1,2,0,0,27,40,4,2,10,12,13,8,1,0,0,19,62,20,18,7,28,1,1,3,3,23,0,0,20,6,10,0,0,27,0,53,23,24,0,16,0,7,0,48,0,10,32,0,0,8,0,1,0,0,12,20,44,7,25,8,4,2,1,0,14,14,2,1,4,0,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,22,8,0,16,5,0,0,0,0,29,35,2,36,3,2,19,0,2,0,55,11,0,4,2,0,5,0,0,5,0,13,0,4,0,9,1,0,0,5,0,0,13,8,2,2,1,0,0,0,0,0,15,13,6,7,1,1,0,0,14,9,0,0,0,2,0,0,0,0,0,2,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
DDD,2013J,592625,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,5,0,1,9,0,0,0,0,0,10,3,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,4,0,0,0,1,8,10,0,0,0,4,1,0,0,0,0,8,8,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,2,0,0,0,0,3,4,1,0,0,1,0,0,0,0,6,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,16,2,0,5,2,64,0,0,7,6,23,0,0,2,5,0,0,0,0,0,4,0,4,4,0,0,53,0,1,15,3,2,0,60,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,593103,0,0,0,0,0,0,18,14,1,23,2,1,0,0,0,0,4,4,3,2,1,0,0,0,0,0,19,22,1,10,12,1,9,1,0,0,0,38,38,0,9,0,7,23,0,0,25,27,0,0,3,32,7,0,12,2,40,0,0,52,32,44,1,0,0,0,2,46,20,22,37,5,43,15,0,0,0,24,6,4,16,1,39,0,0,0,12,0,1,0,6,0,4,0,0,0,50,24,0,10,0,12,4,0,0,0,28,10,0,5,37,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,7,0,11,0,0,0,19,6,14,4,11,1,2,0,0,0,0,17,0,3,5,1,18,0,0,0,6,23,1,7,2,7,1,0,0,0,6,0,1,12,3,0,0,0,0,0,4,1,7,2,0,1,0,0,0,0,19,13,2,27,0,1,5,0,0,0,16,4,5,0,6,2,0,1,0,0,10,8,3,7,11,0,11,0,0,0,0,8,1,0,0,10,0,0,0,0,3,6,0,2,13,0,0,0,0,0,20,24,2,2,10,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,6,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,20,7,0,3,0,0,0,0,5,0,0,0,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,593338,0,0,0,0,0,0,9,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,5,0,0,36,15,2,0,0,2,0,1,2,0,8,2,0,4,1,9,0,0,0,0,0,15,19,2,9,1,13,8,0,2,0,15,3,0,3,0,26,3,0,0,7,0,0,0,0,0,2,2,0,0,15,11,0,12,6,0,4,0,0,0,3,16,5,0,2,0,0,2,0,0,4,0,10,0,0,0,0,0,0,0,10,7,15,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,44,9,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,1,16,0,0,0,9,0,1,0,22,1,0,0,0,0,9,7,0,0,19,0,16,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,4,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,2,4,5,1,0,0,0,0,3,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
