code_module,code_presentation,id_student,week_-4,week_-3,week_-2,week_-1,week_0,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,week_17,week_18,week_19,week_20,week_21,week_22,week_23,week_24,week_25,week_26,week_27,week_28,week_29,week_30,week_31,week_32,week_33,week_34,week_35,week_36,week_37
DDD,2013J,63566,0,6,132,34,61,3,23,98,26,29,0,37,5,0,25,5,0,64,0,39,56,126,50,46,0,5,35,141,5,14,7,6,8,20,11,16,98,1,0,0,0,0
DDD,2013J,63856,0,3,2,1,12,25,1,69,21,74,26,43,49,4,4,15,8,57,2,8,3,24,12,39,55,9,27,49,6,5,15,18,33,23,33,0,121,44,4,5,9,7
DDD,2013J,66577,0,23,6,0,45,35,0,9,12,0,8,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,67471,0,6,130,66,36,39,51,0,19,0,58,7,14,31,0,3,24,0,6,5,9,25,77,13,34,30,0,13,3,0,0,5,0,16,41,191,112,48,0,0,1,0
DDD,2013J,67505,0,54,0,16,60,175,67,25,86,7,0,136,38,5,0,4,37,12,0,0,0,48,89,166,34,142,9,20,14,0,0,0,0,0,0,0,0,0,0,2,0,0
DDD,2013J,74502,0,128,87,107,53,40,115,92,38,59,138,40,34,67,3,39,99,167,64,77,115,94,96,95,94,118,224,30,74,62,15,19,90,123,263,196,275,194,1,3,0,2
DDD,2013J,78170,0,87,39,77,91,216,122,304,138,74,46,124,93,18,0,0,132,50,37,16,77,207,79,147,30,52,11,124,10,0,8,8,13,68,21,0,28,122,0,0,0,0
DDD,2013J,80868,0,88,11,82,75,28,115,61,34,25,177,174,105,102,83,62,41,102,162,91,125,94,165,161,77,71,172,139,95,42,82,113,132,223,202,147,211,470,78,0,38,21
DDD,2013J,82088,0,111,43,90,86,120,95,113,77,118,79,33,29,32,0,11,9,43,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,89727,0,5,26,4,0,48,8,14,0,12,51,22,7,21,0,10,10,0,11,6,14,8,2,0,2,55,15,48,0,0,0,6,0,1,0,0,0,0,0,0,0,0
DDD,2013J,92391,0,3,0,39,31,10,64,3,0,6,18,6,0,0,0,0,0,21,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,104643,0,5,70,32,61,36,28,34,93,44,6,80,16,8,1,0,24,8,16,14,5,10,32,191,12,40,19,10,20,80,19,28,4,32,255,26,47,71,15,3,0,1
DDD,2013J,111926,0,5,0,0,38,108,6,71,35,74,173,102,62,19,9,20,18,31,6,30,20,0,6,15,8,35,0,48,20,8,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,114558,0,22,66,41,174,93,131,82,24,32,7,30,57,10,3,11,29,17,12,33,18,34,115,35,33,52,94,14,13,2,3,36,62,37,37,57,23,73,4,0,4,0
DDD,2013J,120999,0,4,0,6,1,4,3,62,25,7,12,1,1,6,1,1,0,0,4,0,0,19,4,10,73,23,15,9,4,18,19,6,18,69,15,28,26,9,0,4,0,0
DDD,2013J,122739,0,11,1,24,10,52,35,70,34,0,11,55,9,0,16,20,5,17,1,5,1,13,12,32,10,12,8,49,13,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,123497,0,54,35,5,20,26,12,83,42,1,27,73,94,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,124006,0,52,14,10,22,22,9,131,22,1,41,4,5,25,24,0,53,2,9,17,0,22,108,0,0,16,6,5,15,11,51,0,0,0,0,0,25,12,0,0,0,0
DDD,2013J,126394,0,47,0,0,0,0,21,80,115,5,0,170,25,5,0,2,105,89,25,23,65,195,51,17,76,5,65,195,3,15,16,2,27,47,49,11,70,245,13,1,4,0
DDD,2013J,126812,0,17,115,106,106,4,96,104,70,55,80,128,65,34,1,64,41,15,38,36,51,137,55,141,112,107,85,25,6,16,2,1,10,60,72,34,44,65,0,0,0,3
DDD,2013J,128965,0,7,2,0,0,0,0,30,35,1,23,0,24,23,0,0,11,30,0,0,0,0,64,22,0,0,1,63,7,3,0,0,3,37,9,0,0,123,0,0,0,0
DDD,2013J,130467,0,22,68,124,42,36,12,12,65,16,2,105,24,16,1,32,13,12,25,6,0,44,54,91,12,55,81,23,0,8,18,4,6,8,21,107,6,38,9,2,4,0
DDD,2013J,130671,0,37,91,12,0,0,48,20,68,8,26,67,25,40,0,20,28,29,31,6,10,120,52,84,3,12,12,0,27,0,32,0,6,13,11,3,6,33,0,0,0,0
DDD,2013J,131222,0,46,60,14,11,95,121,216,51,12,76,8,43,16,7,14,88,15,33,49,32,25,112,84,52,11,80,95,38,32,7,27,19,155,123,83,60,49,1,0,0,3
DDD,2013J,135385,0,19,0,2,2,102,59,224,30,93,51,195,20,65,47,34,85,58,97,97,63,101,173,76,45,81,56,126,63,8,49,32,45,59,61,12,63,103,0,0,4,0
DDD,2013J,144895,0,126,28,38,9,37,104,94,79,90,57,58,39,28,13,0,46,43,11,40,21,57,27,67,13,26,27,53,9,0,0,0,7,50,104,49,2,49,0,0,0,0
DDD,2013J,146485,0,20,26,230,53,23,52,16,14,9,46,18,12,27,0,0,3,0,26,20,22,36,30,85,25,33,4,1,1,4,0,1,0,14,1,0,1,3,0,0,0,0
DDD,2013J,156783,0,65,50,2,80,29,38,36,16,30,28,41,21,18,2,22,23,15,12,20,14,97,71,21,38,29,88,34,30,15,2,15,16,14,1,2,48,17,0,0,1,0
DDD,2013J,157310,0,2,28,33,78,66,30,64,33,0,104,0,8,10,0,4,19,5,0,16,3,0,14,29,51,56,17,38,22,0,8,9,9,1,15,0,100,48,0,0,3,0
DDD,2013J,158611,0,5,0,90,50,20,12,14,27,64,17,58,1,9,5,33,23,6,5,26,14,0,25,28,25,6,51,9,4,12,3,7,19,13,2,0,48,21,0,0,0,0
DDD,2013J,162337,0,37,38,149,161,137,57,139,13,24,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DDD,2013J,164935,0,1,24,0,0,1,15,12,12,3,30,47,8,1,0,3,38,2,3,0,10,33,5,18,36,3,0,75,5,5,0,2,5,2,2,0,161,111,0,0,0,0
DDD,2013J,169079,0,125,12,56,36,62,88,166,42,150,62,150,10,21,16,34,45,5,51,20,4,6,57,86,44,70,21,84,8,2,8,1,2,86,9,12,28,148,3,2,0,0
DDD,2013J,173004,0,6,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,3,0,3,1,0,0,0,0,3,0,0,0,0,0,0,0,24,10,17,24,53,3,0,0,4
DDD,2013J,173370,0,7,4,14,100,23,55,150,57,46,65,42,12,5,0,14,19,13,35,8,16,5,48,131,30,18,65,7,14,6,8,7,56,102,8,15,30,115,0,0,0,0
DDD,2013J,177354,0,51,0,0,0,5,0,58,6,0,23,105,18,0,0,12,35,23,2,0,3,56,33,152,23,81,25,16,2,1,0,10,6,75,8,0,0,89,4,0,0,1
DDD,2013J,178020,0,48,0,24,0,2,0,101,9,8,0,41,8,0,14,0,73,182,13,10,27,100,3,1,0,0,1,29,0,0,0,0,1,83,103,10,2,122,5,0,5,1
DDD,2013J,179718,0,1,28,190,96,6,8,66,0,54,91,37,51,2,0,3,44,0,4,9,12,38,22,15,4,1,7,18,60,30,56,148,22,25,29,0,0,20,0,0,0,0
DDD,2013J,180651,0,47,49,17,8,12,9,42,11,40,35,14,1,1,1,8,7,12,12,25,8,36,18,88,24,34,27,34,5,147,26,11,53,7,5,0,3,13,0,0,0,0
DDD,2013J,185127,0,2,7,3,0,16,44,49,2,0,0,38,20,0,0,8,8,10,0,0,4,24,0,0,2,13,45,41,0,1,0,0,0,2,0,39,40,36,8,0,0,0
DDD,2013J,189624,0,59,6,176,68,84,47,140,162,43,21,102,5,74,0,31,121,35,55,65,27,130,42,78,12,76,15,61,7,35,2,0,1,62,2,8,64,37,2,2,1,0
DDD,2013J,203066,0,12,34,75,29,23,45,58,11,52,82,23,21,9,13,12,20,15,0,10,73,49,42,65,51,31,44,62,11,24,4,4,26,71,27,5,34,28,1,3,2,5
DDD,2013J,204505,0,23,21,30,0,18,36,85,50,15,6999,29,16,0,17,30,45,25,34,51,39,28,45,13,65,97,95,13,0,1,43,0,41,16,38,48,65,66,11,0,3,0
DDD,2013J,205442,0,56,0,22,8,25,23,18,72,25,4,35,8,0,9,16,13,5,31,4,13,0,43,8,99,76,6,15,25,4,19,0,8,8,42,46,145,41,0,0,5,1
DDD,2013J,227020,0,26,17,11,22,7,19,1,10,43,17,29,13,0,0,10,0,1,7,4,3,11,0,0,65,16,5,0,14,0,0,0,2,7,0,0,4,35,0,5,0,0
DDD,2013J,231572,0,3,24,17,0,0,35,12,11,34,0,24,10,8,9,0,34,0,0,16,1,14,38,15,1,8,41,22,7,0,0,8,22,47,10,2,0,79,0,0,0,0
DDD,2013J,236857,0,52,17,32,29,31,16,91,35,0,14,9,3,3,0,53,28,30,1,10,0,16,70,3,0,24,10,28,13,0,41,0,34,6,0,0,0,0,0,0,0,0
DDD,2013J,236953,0,53,0,76,40,17,101,83,62,23,40,49,42,9,0,19,6,38,31,13,45,60,57,58,39,21,102,65,20,12,26,5,10,29,82,56,52,52,10,2,11,1
DDD,2013J,237602,0,4,6,48,43,90,99,91,18,52,38,19,13,8,0,15,16,19,3,10,22,33,36,28,35,24,73,32,18,17,25,4,25,16,71,42,53,57,7,2,0,0
DDD,2013J,237808,0,3,31,24,0,90,0,81,28,6,1,87,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,238800,0,1,0,0,0,7,0,57,0,0,15,5,38,0,7,0,27,20,0,0,0,48,0,0,0,0,0,44,0,0,0,0,0,10,0,0,0,0,0,0,0,0
DDD,2013J,238983,0,169,38,85,116,106,181,236,73,108,79,62,71,102,5,36,97,6,137,75,147,26,238,48,114,74,124,5,28,8,20,47,18,109,58,46,40,29,3,6,5,3
DDD,2013J,243372,0,38,42,129,44,237,214,197,73,104,46,75,16,34,13,33,10,17,65,12,26,62,77,114,114,22,33,11,1,16,0,4,29,11,10,70,36,29,3,1,0,1
DDD,2013J,244738,0,60,77,37,47,61,19,98,49,56,67,0,59,0,62,10,44,6,23,30,18,68,96,32,55,41,1,57,48,21,0,13,6,58,42,142,72,19,6,1,7,0
DDD,2013J,248961,0,7,0,40,42,37,82,10,14,57,23,14,25,8,0,0,15,5,58,5,18,36,95,3,1,8,69,0,13,25,0,0,5,0,0,10,11,33,30,7,6,3
DDD,2013J,250163,0,163,56,77,86,179,141,119,62,132,37,92,67,25,130,67,65,27,59,20,101,96,193,135,86,59,78,17,110,41,34,14,54,82,23,96,231,16,5,0,1,0
DDD,2013J,257167,0,39,24,32,116,142,148,88,96,76,56,29,40,28,26,12,34,10,26,20,20,18,44,63,20,13,46,39,10,19,12,27,48,19,32,18,5,30,5,3,4,2
DDD,2013J,258010,0,33,17,24,0,17,0,0,0,0,154,21,14,4,18,9,3,26,0,40,33,93,141,2,7,1,1,136,20,2,0,1,0,32,17,3,0,211,11,0,5,0
DDD,2013J,258042,0,102,43,60,66,56,38,77,60,66,84,27,36,8,1,1,24,56,23,11,15,47,35,63,88,41,188,93,54,83,25,27,40,25,77,37,13,27,54,17,7,0
DDD,2013J,259951,0,6,0,0,25,8,33,32,0,5,1,0,65,12,0,0,1,0,7,0,8,9,16,0,0,0,0,0,0,0,6,0,0,16,0,0,26,7,0,0,0,0
DDD,2013J,266286,0,39,88,30,172,107,77,128,132,7,9,20,15,8,1,26,1,9,171,69,35,56,89,139,56,85,19,0,0,2,42,7,61,8,72,135,174,210,2,0,0,0
DDD,2013J,266558,0,9,0,1,0,0,0,0,0,38,1,0,0,0,0,18,0,0,15,1,0,0,7,59,11,1,47,7,0,18,0,0,0,0,0,0,3,2,0,0,0,0
DDD,2013J,270393,0,12,0,43,64,12,64,92,8,25,18,21,0,9,3,15,18,1,7,1,14,81,99,16,0,37,18,34,5,7,0,0,1,21,87,26,66,15,0,0,0,0
DDD,2013J,271526,0,25,0,9,4,0,3,51,13,12,2,53,0,0,0,10,39,0,17,12,11,6,1,59,14,68,11,38,24,1,7,8,1,51,37,0,0,53,0,5,0,0
DDD,2013J,274712,0,30,6,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,274964,0,20,0,38,57,60,42,220,57,137,59,68,62,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,275232,0,7,5,0,26,36,90,143,37,69,0,123,3,15,0,10,59,0,39,1,10,60,24,18,142,42,53,71,1,0,2,15,10,78,49,27,138,42,2,0,4,0
DDD,2013J,277596,0,3,0,0,10,40,23,52,83,19,7,5,108,6,0,4,49,97,9,1,22,22,139,21,43,5,2,34,31,40,4,66,11,14,36,16,59,70,0,0,12,0
DDD,2013J,277729,0,2,2,10,17,9,16,19,49,6,7,33,5,7,1,6,17,5,22,0,1,8,0,40,16,5,0,28,7,1,3,0,3,45,3,0,0,2,0,0,0,0
DDD,2013J,279868,0,3,0,13,3,43,10,16,0,0,0,49,1,0,0,0,12,0,0,0,11,1,2,0,0,10,0,21,26,7,0,26,0,38,4,0,25,34,0,0,0,0
DDD,2013J,282317,0,7,0,61,24,87,48,110,61,56,119,132,31,28,4,45,74,21,17,11,55,115,23,50,65,102,68,54,10,3,7,10,26,45,8,267,334,284,6,6,0,1
DDD,2013J,285557,0,28,0,10,57,0,73,48,0,19,0,38,0,30,5,0,21,4,1,10,21,37,124,0,0,0,27,24,0,0,0,39,0,20,0,0,0,54,2,0,9,0
DDD,2013J,286842,0,86,7,8,29,38,22,63,22,14,40,8,4,12,11,5,25,3,6,0,4,24,50,37,73,23,14,6,7,0,0,0,0,7,10,2,0,18,5,0,0,0
DDD,2013J,293853,0,48,1,2,39,55,0,42,15,5,14,7,15,0,0,5,0,4,0,0,0,0,12,0,26,0,0,32,41,0,0,4,0,10,0,0,0,18,0,0,0,0
DDD,2013J,298402,0,48,32,126,146,244,147,207,89,49,146,172,74,82,81,37,87,50,49,46,71,165,255,66,36,35,99,84,49,16,0,14,88,74,72,57,8,19,0,0,3,0
DDD,2013J,299473,0,10,22,34,17,64,17,17,21,4,44,45,11,7,4,3,87,58,32,15,19,21,68,6,35,9,67,57,16,7,51,39,21,31,131,7,0,24,6,2,0,0
DDD,2013J,307932,0,1,11,0,0,1,5,3,0,5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,308231,0,4,0,22,14,4,49,49,42,47,95,27,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,315730,0,16,0,0,13,0,47,93,69,7,23,77,41,9,1,0,15,34,12,12,15,18,37,2,1,13,25,112,7,1,0,0,29,24,156,200,355,289,0,0,0,0
DDD,2013J,315909,0,6,0,28,9,24,18,8,0,0,25,95,11,0,4,0,1,0,0,4,0,34,0,39,0,0,0,9,67,5,6,0,0,8,0,0,2,8,0,0,10,0
DDD,2013J,317096,0,3,13,3,79,46,13,81,2,4,19,74,3,1,13,1,25,0,3,6,19,38,11,3,8,0,139,51,1,2,1,20,21,18,0,22,14,48,4,1,0,0
DDD,2013J,318794,0,2,0,0,71,21,0,101,80,24,0,93,0,14,1,0,75,6,56,0,1,74,1,0,14,104,12,79,10,9,0,16,9,39,1,0,0,41,0,0,0,0
DDD,2013J,325497,0,23,52,16,80,32,21,120,56,28,34,114,124,28,8,21,47,42,24,6,2,34,96,135,34,18,11,54,9,20,2,33,0,32,3,20,0,26,0,3,0,3
DDD,2013J,331315,0,4,11,20,45,33,23,10,5,104,52,35,32,20,7,0,34,7,2,34,113,28,11,33,5,1,5,44,0,2,3,0,26,43,33,223,56,167,0,0,0,0
DDD,2013J,331404,0,313,41,11,34,0,71,84,39,0,0,166,6,27,0,0,93,14,2,0,50,56,43,0,0,71,130,42,19,17,42,0,96,32,169,115,121,50,18,10,8,4
DDD,2013J,332309,0,11,11,11,0,93,97,82,19,38,113,155,37,38,9,11,56,27,37,8,0,4,34,10,24,75,30,66,29,3,3,0,4,26,12,87,0,96,27,5,3,7
DDD,2013J,332436,0,53,90,15,110,76,143,115,94,158,36,77,14,38,24,12,21,29,66,40,83,80,82,22,62,96,52,67,36,24,19,7,37,29,7,95,41,41,0,3,4,0
DDD,2013J,332726,0,19,71,0,67,29,29,54,83,81,0,25,0,8,0,21,35,13,26,14,36,18,4,59,51,26,38,45,0,0,14,4,34,4,0,15,16,12,0,0,0,0
DDD,2013J,334255,0,7,0,21,25,21,53,88,6,4,5,75,19,5,0,1,34,1,0,39,34,54,98,61,38,12,15,46,5,0,44,10,3,0,42,36,98,31,0,0,2,0
DDD,2013J,334257,0,132,26,100,56,137,24,32,24,15,124,83,22,65,7,7,32,18,31,9,6,116,62,77,57,35,36,32,15,0,12,11,0,16,61,84,24,42,0,6,0,0
DDD,2013J,335405,0,81,141,92,154,53,71,12,74,31,111,43,93,23,1,29,84,35,16,29,63,120,74,128,18,76,14,61,57,19,35,10,74,34,32,6,14,7,4,6,7,0
DDD,2013J,342100,0,98,42,95,16,52,46,121,30,11,28,26,18,28,46,35,56,125,52,55,42,71,173,53,105,136,11,75,31,18,3,24,5,66,3,15,50,126,6,5,0,6
DDD,2013J,342387,0,21,0,2,90,22,94,85,6,11,2,185,0,2,0,1,130,0,2,0,7,169,7,5,0,35,60,247,0,0,0,0,0,126,0,1,0,130,0,0,0,0
DDD,2013J,342949,0,17,16,46,9,14,11,34,7,3,8,55,8,1,0,4,30,21,5,0,0,15,0,1,0,0,0,59,6,7,0,0,0,29,5,0,0,0,8,0,3,0
DDD,2013J,343238,0,20,0,37,18,47,76,147,35,18,136,70,46,22,0,0,169,6,7,15,23,83,141,63,198,39,30,23,7,0,17,17,6,30,19,9,0,8,0,0,0,0
DDD,2013J,343781,0,48,36,87,87,106,59,36,72,41,34,9,59,1,0,0,77,0,10,32,21,78,118,50,66,76,17,115,20,12,18,0,74,14,52,33,0,92,21,3,0,0
DDD,2013J,343911,0,31,7,70,196,109,65,189,62,27,36,126,8,21,1,1,125,32,52,7,45,138,25,57,32,37,51,213,15,41,1,33,38,76,35,1,9,71,3,0,0,0
DDD,2013J,344474,0,16,42,7,59,0,57,29,8,61,0,41,0,0,0,0,42,35,0,10,0,42,7,42,28,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,346333,0,25,3,24,60,37,21,100,84,58,42,78,17,23,10,22,63,24,36,34,34,40,34,111,9,74,40,62,17,26,25,16,47,43,41,66,91,53,0,1,0,0
DDD,2013J,350644,0,6,1,2,2,11,19,29,0,3,7,17,0,1,1,1,18,1,1,1,0,2,18,7,0,1,0,26,5,5,2,0,1,40,41,4,1,0,0,0,0,0
DDD,2013J,350929,0,38,50,11,34,22,69,32,9,2,33,4,2,15,7,0,1,7,2,0,8,0,1,6,0,2,11,3,6,26,4,59,0,19,7,18,43,15,0,0,0,0
DDD,2013J,352771,0,3,0,0,129,25,12,32,38,0,18,94,40,0,0,29,45,2,35,19,1,28,54,0,44,0,39,91,6,5,0,6,30,46,19,11,1,41,0,0,0,0
DDD,2013J,355510,0,140,66,66,78,50,138,73,74,36,82,5,19,29,3,24,137,66,26,86,67,197,95,81,63,122,156,34,57,37,28,7,76,87,108,150,1,127,18,5,4,0
DDD,2013J,358504,0,64,17,18,17,37,109,54,97,47,24,93,25,13,35,36,34,36,31,39,73,31,181,62,107,57,68,142,75,75,13,34,99,35,76,119,120,78,9,9,0,1
DDD,2013J,362647,0,1,47,23,71,7,0,79,12,1,26,21,9,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,364239,0,77,5,25,27,110,37,81,29,81,9,141,20,25,15,6,90,42,43,6,7,127,22,19,284,159,102,172,12,10,10,3,58,128,28,11,36,88,5,0,1,1
DDD,2013J,364547,0,6,21,0,4,3,24,94,94,34,59,43,22,20,3,15,59,13,37,63,44,80,172,75,120,67,79,63,6,24,11,34,11,55,1,2,6,2,0,0,0,0
DDD,2013J,366987,0,10,0,2,0,0,14,45,2,11,5,54,6,11,0,20,25,1,0,0,9,30,8,0,30,57,4,51,2,0,0,0,31,0,2,35,34,36,4,0,4,0
DDD,2013J,368436,0,91,121,164,248,151,328,255,156,180,131,123,46,84,11,60,32,58,39,13,40,124,190,128,46,68,70,31,31,24,7,7,22,34,24,18,10,11,9,11,7,3
DDD,2013J,369319,0,14,19,45,32,42,0,120,9,45,2,26,186,49,0,0,0,89,17,24,56,76,59,110,15,11,3,5,25,5,34,0,13,55,16,37,139,249,0,0,0,0
DDD,2013J,370294,0,100,12,100,46,43,31,5,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,373237,0,23,13,36,175,15,22,19,0,25,70,63,9,37,0,21,43,1,6,19,27,27,53,2,33,12,52,48,1,4,20,19,22,32,0,1,3,40,5,4,0,4
DDD,2013J,374636,0,57,4,18,4,39,0,49,1,24,64,45,2,0,0,15,26,0,0,23,20,2,1,54,0,1,0,46,1,0,1,2,0,79,0,0,0,55,4,0,1,0
DDD,2013J,378825,0,2,6,5,49,47,46,137,92,96,48,57,18,15,15,22,87,20,41,27,61,97,40,40,64,92,147,79,26,55,25,43,23,27,1,45,49,67,0,0,0,0
DDD,2013J,379023,0,1,116,39,5,60,73,84,19,28,19,18,1,24,43,2,0,19,14,46,0,9,0,81,17,11,15,2,9,0,8,9,0,7,40,0,11,0,0,0,0,0
DDD,2013J,379124,0,38,23,24,81,22,25,66,83,8,81,55,17,3,2,3,33,8,26,6,43,21,25,76,181,47,21,6,3,4,10,3,9,1,37,25,10,52,0,8,4,1
DDD,2013J,380138,0,40,13,62,60,0,0,46,0,27,0,44,0,0,0,0,0,2,0,0,0,0,0,123,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,380239,0,14,0,48,21,94,41,58,63,7,21,59,9,20,20,0,25,44,37,27,18,67,83,56,25,28,20,76,60,11,30,8,3,15,38,21,4,22,1,1,1,0
DDD,2013J,380662,0,10,0,38,70,41,6,35,20,16,21,28,4,5,1,1,8,6,21,2,12,20,24,19,12,3,1,14,11,1,0,11,2,8,18,10,0,13,6,0,1,0
DDD,2013J,382378,0,3,0,8,8,10,32,38,15,20,21,102,4,34,4,34,59,13,15,12,20,89,40,0,35,6,0,77,2,10,0,24,23,44,10,4,27,108,0,0,0,0
DDD,2013J,382742,0,5,2,0,0,4,4,53,0,0,3,21,3,16,0,0,67,14,9,1,3,18,8,26,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DDD,2013J,383978,0,6,11,17,0,12,7,0,61,0,13,53,0,0,0,0,4,38,0,0,0,15,84,0,5,0,78,47,0,0,0,0,4,56,0,29,32,48,4,3,0,0
DDD,2013J,385218,0,11,44,14,0,10,42,80,33,14,69,46,1,20,45,26,29,1,25,12,73,24,82,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,385937,0,42,66,99,44,11,119,219,225,190,137,55,63,50,18,29,47,79,41,85,35,11,87,192,58,139,144,73,91,55,48,31,30,124,98,7,233,116,41,11,17,3
DDD,2013J,388947,0,392,47,267,64,132,224,55,64,142,162,74,29,92,63,58,50,35,50,105,148,95,105,79,135,126,84,50,95,70,39,17,81,173,178,314,266,136,65,27,16,4
DDD,2013J,389362,0,7,0,0,18,81,28,72,43,3,0,92,5,4,7,1,21,37,46,0,1,30,89,258,58,51,54,81,1,48,2,0,0,0,10,11,163,108,3,3,0,0
DDD,2013J,389639,0,22,6,0,25,20,24,67,0,73,25,27,16,9,3,3,31,74,20,3,12,46,70,55,42,59,49,79,14,7,18,27,2,18,19,12,12,18,11,6,0,0
DDD,2013J,390029,0,2,6,17,115,1,14,112,1,53,73,175,0,22,0,13,112,8,8,4,1,172,37,1,53,0,0,39,63,68,0,0,45,66,34,69,60,12,0,0,10,0
DDD,2013J,390690,0,31,26,39,68,67,32,332,3,158,46,126,3,18,46,0,131,0,0,0,35,78,14,15,255,11,0,156,0,67,32,0,22,75,0,13,4,150,13,28,7,2
DDD,2013J,391578,0,29,0,14,0,76,0,87,3,18,52,6,17,0,7,25,9,2,3,0,0,7,0,58,25,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,392626,0,5,3,33,5,52,114,116,127,31,54,22,65,71,40,66,27,8,45,12,106,15,61,31,153,24,12,22,7,18,0,6,0,1,0,3,5,36,11,0,0,0
DDD,2013J,392664,0,43,0,21,96,34,51,58,12,51,85,26,24,47,31,51,32,46,39,52,90,23,41,106,40,46,45,48,14,19,59,40,128,58,60,231,419,232,0,8,1,7
DDD,2013J,392890,0,41,64,26,44,31,34,51,54,19,3,5,3,1,16,2,37,12,8,0,2,6,82,43,18,32,23,2,1,0,1,0,26,39,56,32,8,26,1,10,5,3
DDD,2013J,396210,0,5,6,4,0,0,0,17,3,5,0,28,2,9,0,10,54,0,5,2,0,31,0,8,0,0,19,15,37,8,6,2,13,30,12,0,3,52,0,0,1,0
DDD,2013J,396292,0,30,0,71,74,59,58,121,31,26,55,87,35,7,0,31,24,29,17,12,12,65,30,119,37,183,58,61,46,28,8,35,53,81,159,95,56,214,11,10,2,2
DDD,2013J,396668,0,53,8,20,69,19,12,46,66,24,0,5,12,19,4,31,41,23,4,24,0,23,4,0,93,1,0,20,20,31,16,18,0,13,62,5,35,54,0,10,8,0
DDD,2013J,399794,0,28,0,0,14,30,31,74,5,6,18,71,8,1,0,12,74,2,7,24,18,54,1,147,37,18,26,74,35,0,67,9,15,157,13,5,59,5,1,3,0,3
DDD,2013J,399935,0,55,12,21,37,58,30,17,18,6,11,14,16,11,14,5,43,2,4,1,32,7,33,1,0,0,0,0,0,0,0,0,0,1,4,1,0,1,2,0,0,0
DDD,2013J,402210,0,189,260,156,68,72,183,6,7,26,63,52,0,75,4,0,90,26,2,7,13,78,68,144,4,30,30,78,0,14,0,6,4,42,68,76,3,49,1,0,0,0
DDD,2013J,403052,0,1,0,0,58,97,35,86,2,13,26,87,18,44,0,3,52,27,0,17,71,0,69,8,13,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,1,0
DDD,2013J,406224,0,36,1,6,6,1,3,13,3,19,0,14,8,4,0,0,14,1,16,4,1,8,2,26,7,0,2,11,10,5,1,1,9,25,3,1,18,24,0,0,0,1
DDD,2013J,406498,0,9,0,0,0,31,0,0,0,1,4,0,0,4,0,11,36,20,6,11,48,90,129,51,25,19,39,5,19,29,19,3,14,45,25,24,35,121,7,7,10,0
DDD,2013J,407374,0,143,74,93,62,25,118,35,77,50,20,27,33,0,21,1,35,30,17,0,51,65,51,13,138,90,24,49,13,12,27,87,9,0,4,17,52,42,0,0,0,0
DDD,2013J,409880,0,15,0,46,92,68,136,43,79,44,43,120,40,24,0,64,114,13,53,13,14,159,3,57,40,113,81,37,1,13,15,20,60,15,86,84,0,88,26,6,0,0
DDD,2013J,409953,0,13,14,7,42,4,45,39,4,87,3,37,15,14,15,3,10,19,11,0,6,2,38,28,45,42,12,45,13,1,0,0,27,25,3,9,111,54,0,0,8,8
